pm25_ugm3,pm10_ugm3,no2_ppb,so2_ppb,co_ppm,o3_ppb,wind_speed_ms,wind_direction,temperature_c,humidity_percent,precipitation_mm,traffic_density,industrial_activity,aqi
137.99238479031774,242.88962046054547,47.41643154654328,9.100723716787066,1.3307661742951729,145.02751226168127,3.1809679435244287,SE,34.37304307861007,33.005472672514685,47.08184239929458,Very High,High,265.0
173.78869586664032,142.36081453378065,50.07408338744153,24.767869433780184,0.14818907233178902,85.41449857130604,10.876767925939554,SE,31.682519988652174,61.010083086386985,46.73388691718606,Very High,None,414.0
118.18326290595081,261.833596146745,45.93974248412803,46.01307102782894,7.358016049256809,11.716996560284045,0.8984805944841434,SW,32.61934351923047,78.03962204619248,45.067265880974915,Very High,Medium,25.0
73.97253709178526,54.126268782177156,53.25301530106383,92.45805558015479,1.834240989555528,125.79083293205612,7.30177618766619,,8.368286482656506,79.87396842238152,34.158928153146654,Low,None,313.0
83.62397850380664,294.79055295918306,13.519312837898836,,2.1285711173937747,,4.710199199370689,S,6.143259616704064,83.51479807681245,41.20858632170503,Medium,Low,490.0
118.90155049046436,56.71496568082226,85.36618389730052,36.63889669061759,5.2986084511947915,19.77127390174372,4.502569227648342,N,11.160352053080835,52.72552777536204,18.452199933413315,High,High,376.0
35.05063425873822,84.15952068589853,7.629054368804415,,,115.07314636120769,,SE,0.33499210055086603,36.85796267727213,42.58765046080106,High,None,15.0
170.66575677279582,263.44396085087334,137.29612849935108,87.09618445346278,6.510822409820845,31.111755178916408,12.107369103973987,S,13.156899907243506,45.678365823933404,41.82233441655896,Medium,None,353.0
124.55556091414223,114.05459608546141,85.89271789334043,81.35976476547448,4.993866278004606,35.99154606772876,,SE,20.42027619683219,69.27142795363653,40.886874042532945,High,,298.0
114.37496752613399,43.865579710279874,127.22106087515574,29.485539997168573,8.37944809300464,95.08205598409839,13.361444140025904,SW,-2.1795971039618767,33.97388515883097,31.065716963788454,Very High,None,462.0
87.67932058857046,292.38866059579817,26.657270104094287,64.98546465922678,2.5340567473181763,104.95308817321494,0.5511398216917707,W,-3.0014382954504226,68.45612957024974,12.429011829672692,Low,High,215.0
72.53816273117285,111.70426027156049,118.25180569088123,63.76976548646065,6.015287965656216,150.76788326937032,,W,17.502141428367022,35.686522292209816,44.7844012333836,Low,Medium,46.0
82.33066536894262,65.90321967043467,123.6728091111506,96.86801802459887,1.944461757828531,84.9777595861835,3.507831217359951,SW,26.78173059451684,32.20073745339708,5.017360566161106,Medium,High,150.0
198.61643303002032,216.33459233877275,74.12522542516464,95.61571055726394,7.829077119997013,128.19144768630582,9.697346827875217,NW,18.789811407898203,75.25030453372543,28.67989729407523,High,Medium,0.0
101.90946428898567,146.31327297670043,68.70023130425565,94.68540946252352,2.0684223495124043,85.68171539243399,1.9022386013401777,SE,9.306122237991396,38.94992871769247,2.546360901658773,Very High,High,
103.1546090118858,130.24659654163565,104.05452413668192,76.55533330329979,2.708653339435585,94.29255088952911,0.3306690246452604,W,32.412448360745344,,32.75447119945667,Medium,Medium,318.0
55.30747290061521,70.38194525676504,63.868486109111316,15.479303832198616,4.3318911615198505,152.63806015777297,6.14379737402005,E,18.55362081231145,48.30777462233553,24.88794069720173,Low,Medium,110.0
97.41638397256077,283.0549210082371,121.96928721898738,75.61569544043745,5.085042313689286,90.0500411874944,14.519533274942631,W,17.98122289727843,63.814181798631544,2.010412441322673,Medium,Medium,376.0
171.73364220331962,140.89516023834594,13.927542067893842,40.19133704651286,1.3632136466603972,43.27132118361977,6.626004656749501,N,0.18640770105028626,82.64685962574413,18.35467609216124,Medium,High,431.0
55.464329684402074,270.6351549123865,23.87233651268866,32.35479329320216,5.593609056430203,179.36694198334746,6.38738737122244,,8.897497629355806,30.95016645278824,38.53563067964104,Medium,None,
191.81276826948817,173.69690140603507,147.48320345713492,57.39844217775711,8.720310201287196,146.94793341851937,6.419377746733229,N,19.79646188130916,56.90646403233949,31.64861174589728,High,High,381.0
123.99342606331174,127.82745075378101,,26.437463339528172,2.9004250481893368,189.109653685336,12.714622268009064,W,19.04881642031963,40.307510295799986,24.82637520733953,Medium,High,249.0
190.72988162816094,182.8058628379796,118.953082494855,64.68107613709344,5.619325328870303,,5.704984384433212,SE,3.256365060963633,94.92543603923627,1.5696828238895455,High,Low,306.0
76.59216472136315,110.81891149543301,120.91679062425887,93.34646084775176,0.3784383862062525,133.02956295963241,13.824776798751527,SW,11.574921345621533,79.6192819509287,30.566960481467216,Low,Low,0.0
103.767027478563,51.982568822143755,64.15670764053053,28.424664307239595,9.381909726238,132.04777978645444,4.7087158255636465,SE,24.046784487510795,63.984181800427365,30.410277956290553,Very High,Low,276.0
144.74026400240484,205.2578897916085,82.50134478790122,10.76937657619697,8.390739540275785,153.06225340879607,4.151891124259226,NW,13.10232441039804,79.72556559805074,38.820432069931215,Very High,Medium,329.0
148.8902001415058,187.16674289781847,66.5737785450567,78.09586743364633,9.970798254563393,46.62164744070687,3.067981460475746,NE,10.284105818598954,52.366562535500165,27.948387592831587,High,Medium,102.0
41.5592694153917,163.02119606564258,43.38432010545188,98.81432563815811,4.528188453914711,38.40645019714125,9.864457049297426,S,5.442344546586856,30.53853600483073,,High,Low,
77.89046354844068,292.4537774846785,60.53448883339049,67.03538673257086,4.781416248446974,59.955683865350714,5.1054420329912755,E,2.795926682623877,41.04017516619054,47.55405099610593,High,Medium,477.0
151.4136025373273,59.43843866785533,52.00139929837913,65.238994816256,5.628250822421759,163.85937345477015,5.22066921510641,S,4.0458704548655575,25.17852218662189,8.832762347715756,Low,High,263.0
47.15462664633688,134.36107348022944,28.29644877982818,13.567287978239081,8.042165142184134,10.769482419858681,8.515778591520409,NE,1.6324485275651668,69.14728818636365,14.310885743598313,Very High,Low,201.0
63.124795495216915,105.50446906325176,133.16535057429977,19.35719095378592,3.7136813298016804,134.21066198170925,1.2464719877607262,S,32.0728627912382,29.991387210325293,16.60031900969009,High,Medium,335.0
182.05619085738846,198.45330032502883,117.28872163858316,78.30795492119532,1.827227538122032,25.480366133010854,5.689865935761124,W,23.932238735240823,89.17070870597394,,Low,Medium,469.0
31.13892811865465,178.48782185813172,68.77783111823007,24.278572813864983,8.710694790054832,174.6862277812133,8.546542809514726,E,10.530991357987212,94.99565420772824,7.149965855464235,Very High,Low,95.0
55.126503299399396,261.3525065044224,13.218055411728418,83.91350271802918,2.5660209214354186,76.27807630396472,6.108026953846316,NE,14.147964900524315,63.74503467383154,43.44259361328164,High,Medium,182.0
64.63807153721882,232.5500507331268,93.22325557745488,99.29771825302723,6.263046863032288,177.27798692163032,6.062788945605454,NW,22.455777799289777,63.13474564004893,27.7125021589742,Low,Low,291.0
144.03497357095497,262.3593302304193,11.59748152301319,20.674397621995766,6.399579438804342,155.79976762258704,5.208821752581784,W,17.79679616908067,66.14039409870301,28.162900946716423,Low,Low,375.0
121.72075545661616,183.12930052579145,42.89821475145105,29.59857309362071,2.563020041757843,143.3613496280467,10.161960265516678,S,34.048235207382255,94.65686663396814,46.188874286018816,Very High,Low,
85.96538969356756,164.02580699899863,36.63345730899737,84.96086021100469,3.8763653828890785,32.85367752489744,12.335211452675827,NE,23.244490868659856,63.84492132564924,15.849815756510594,Low,None,61.0
138.44965925978278,191.96003889819278,11.565013529763299,43.17417285816572,6.968204533426438,119.57564250157573,2.0563344232942855,E,,54.308720686705,16.503447240198682,Low,Medium,195.0
69.54565091308102,126.75605736372336,43.23299479058913,52.72494178712578,0.38496715616101285,78.49015392911004,0.9052749110416997,S,,28.70959347555158,45.25536713295754,Very High,None,415.0
189.23665265989217,294.8579276714922,131.5754486436076,7.5200506577639,6.429197086744848,96.11268891663786,7.593648811526243,,23.713175069178277,24.366951429552227,38.341002876251345,High,High,325.0
189.3214256433856,292.40019470687304,80.50929875135242,23.26049630115023,1.9239653412904156,,10.068502133521427,NE,21.61947125358217,62.989053531074184,10.008709468848798,High,Medium,279.0
119.79263132420343,234.56360793907336,14.306850721965635,37.788918683673806,5.680199704240537,22.73604953930706,7.507577129294113,NE,31.211778681090074,34.67668941262976,41.10109796436444,Medium,High,277.0
129.93735595158356,85.41332419988683,28.124660731747838,6.2421726832344415,6.062443187470631,170.78785352088514,3.338270331521973,NW,27.528651528785574,72.83877410864665,40.56366104804386,Low,Medium,101.0
65.42948427091719,198.85613222853976,59.333422301449396,30.94270578396681,4.639501725245489,196.63017719730794,9.197367806973135,SE,11.025962485802921,39.24924123867769,40.025267069289065,Medium,High,218.0
74.83522833319036,221.14882717022894,70.33435620888422,2.1609792468355975,4.547855719892546,82.18520812704372,4.898584869204781,NE,30.321848325049494,87.52512646981653,0.9951373470559188,High,High,163.0
15.488299124305911,100.98195832177207,36.88988336916783,66.87177175759972,,158.14981670876483,0.5242091296411866,SW,18.645997879006696,82.60320981811341,,Very High,Medium,231.0
,173.6626480737643,80.7269774349389,74.8220023408805,7.088182168964282,27.7412095514216,5.17434754402339,NW,17.969888621360795,78.55958670744897,10.004414138067514,Very High,None,194.0
52.55721107183754,24.45070369885022,76.92497147767413,4.600263737868256,2.314617695556319,17.477987845135154,13.590409278548808,SE,26.260029998289085,44.108883952113935,47.01425099880776,Low,High,139.0
183.29196449515325,209.6843789152704,85.56419667812513,93.32743468784307,2.9573757064801276,29.417540377190353,12.66990695032032,W,21.575674125806614,86.13582474294466,26.173778898169147,Low,High,144.0
90.88530008676862,125.38221342814154,32.73763335589361,50.23274798722761,4.718530248301416,80.19109403996531,11.829882566922155,NW,20.88340001427177,90.07906359928799,20.35603157482264,Low,Medium,22.0
187.07276240386656,,54.32308025233122,7.861108071578609,7.686301076941927,130.10123725847748,12.86098268493734,N,-2.994614252927299,63.309975292021214,16.05564774337967,Very High,High,428.0
171.1898913230268,270.47323928188655,127.54853754661002,32.920420932011766,5.787829667110562,121.58217449626936,6.254594962302102,E,10.682154975985299,33.233758055912844,47.400987895726345,Very High,Medium,184.0
121.32487526603825,231.19835657138825,44.642064494725005,85.18842516119295,0.32494842316947653,174.37404460735644,2.2688153568688154,SW,-4.970762922439298,55.03375642185437,17.204106282043476,Very High,Medium,434.0
174.92125978880532,215.4577250417104,41.29905382699602,33.1347635373324,6.593073814448933,60.21858846279232,3.267190405869949,W,21.43701022145676,66.71905080660804,21.76464381632819,High,Medium,302.0
184.9791334711985,,87.13082602066578,15.601934078996607,7.009890526167626,39.52499412371935,0.22940001065974214,E,7.9580263715249,47.84220337335397,1.8181896692584965,Medium,High,125.0
114.50314031451953,169.42800931795404,43.748263962165574,16.802909812988318,5.8753955362417205,136.96394430875415,8.86721041706192,N,30.395572883355072,34.47810827082988,22.16547110039673,High,High,386.0
198.18581844952908,147.75264205995953,47.30216158983129,78.0019647524761,8.822645508966431,177.68675633559113,6.668632975231209,SE,32.85857294182681,60.63607814042745,13.516622464741824,High,None,179.0
71.83515458060573,141.24049897825049,16.159781161144508,93.27069568811282,4.079258663286516,174.45109246829122,7.289050990684343,NE,31.7077947664867,57.920451993765866,14.950919972162573,,High,109.0
57.7641119194183,278.8703603330909,126.23012363015981,81.93870578427715,9.205938991162997,,1.885885434478639,N,10.796054219332248,39.904063512193545,39.999039672166,Low,None,299.0
36.23881369250098,113.0096000786048,62.47323432774671,56.143779885987264,9.549861644676424,126.77346823829936,10.191142308273188,NW,4.265590881598138,85.24763388147045,15.91749902439309,Low,Medium,109.0
90.98093374380716,219.41702134204664,132.26632601238407,56.721911042936995,7.581705216141177,12.523705373376245,12.680362168192366,N,0.15816380351021841,75.39393442994174,30.545412306498132,High,,166.0
102.34567247372726,115.3546002952235,14.243401650972102,88.83123862211438,9.443811087412232,117.7240240081447,0.1040640576992552,,4.054323751472321,39.278171758457894,7.7933167094865805,Low,Medium,439.0
32.505236120519555,264.64402703637757,102.89660807742091,46.572139011603895,4.890288535832112,78.87689181222682,12.459922895019622,SW,8.856467119651455,20.95665782504626,47.988600196635474,Medium,Medium,86.0
34.80998873729922,228.67737060196558,116.76532241233939,88.1535362318001,6.596452740761183,182.40131073771778,14.34177142662924,N,32.67041869734462,42.74813619917336,19.112895283888022,High,None,34.0
16.615829725302905,127.44181325105859,143.1800329876032,4.459438533701794,2.506119182871807,159.9663805317361,6.900159324658832,NE,-0.3886806475501503,,47.52452195708622,Very High,Medium,175.0
9.612072871931792,296.9746176218913,65.88193004599684,10.09158741440493,6.923621838502969,50.67055704227195,4.628971980573095,E,29.08086282485806,39.08887309451933,41.88509073210362,Medium,Medium,281.0
149.84005692478453,85.76143653355524,36.88802802861059,59.048803808971485,9.636195766568473,14.134001024689159,14.931335099339847,S,3.613555055361509,79.17275188681641,13.827560531824412,Low,,373.0
85.74897683136943,15.996568537148192,60.91258883600688,83.39052715715822,,40.800044478782084,4.2130768805908625,SW,18.602725386771482,81.28264745441305,21.62617223125186,High,None,35.0
163.08738401258282,131.58419893452185,97.02526809743895,22.086501379780437,5.936369362773727,154.54996280963437,7.641689190617367,S,12.409632638421435,27.199617959017107,37.556825172743615,Very High,High,252.0
90.94333372516347,142.9968246516588,10.675621251247762,59.83638115111325,3.7476880149816614,34.62348494336298,10.522035576355114,SW,1.5563476127019449,,16.869291988755432,High,None,474.0
169.70885085973543,32.334971778748304,136.49947665048387,2.9689193096785367,8.73981298367978,10.004241570188984,7.455581184185489,S,-2.6788951258151794,84.89735694425481,49.20537529707813,High,None,391.0
141.1666663088425,149.78623097236127,34.971741053471405,50.742430613330264,8.311233912350412,164.80976504607355,13.100301121224133,W,7.753726307589673,36.213161521480615,49.489824957506535,Very High,,322.0
32.36887636306975,173.5753418332882,133.40573903400625,27.6130231715808,6.166305219819274,70.49679347684364,9.236822720920054,SE,-4.883445643684072,69.07865267863875,7.506425632010116,Low,Low,469.0
47.58273269716311,126.3978620427697,51.919172885695886,7.694160396806481,,86.95150814767689,11.79172645889806,NE,18.205628054488106,29.675682266487232,16.240841588850152,Low,Medium,369.0
12.5434326423878,139.14837102891377,110.7646102911844,64.6412013773808,8.652775524437079,178.1535681656487,9.47073933762448,S,34.609376392979,94.82335085760961,21.781788535368396,Low,,24.0
106.08088325432986,104.36820666895849,58.25271201184364,84.0037179279904,6.448930564684089,123.46906055700236,1.7359105161250088,W,26.74758983346922,73.3836930794928,33.52932472241113,Very High,Medium,282.0
126.30339425905903,203.5027279202193,48.81308764214498,18.224634814665222,7.7116730921518375,172.28714329030402,11.707323955161215,NW,29.636554738037844,54.838990088708684,13.774997975204906,,Low,335.0
35.70684248392973,52.492680597072706,81.19476799731167,46.49311048774385,9.55860172405086,19.303818442350114,11.247274176387615,S,18.130758800564983,32.86393123907551,37.393612818100365,Low,Medium,136.0
110.46757917939418,64.63087599658077,136.15013522340033,40.300800604429604,5.047569672317627,69.07192855349341,6.136930081226391,W,12.057185047579864,53.52830615273014,,Medium,High,10.0
173.23236297977897,199.2914361365306,,7.839938451352598,,127.77884754795292,5.552466099703709,NE,28.98070931385525,34.273606082879866,33.28792696399919,,Low,241.0
177.40016181982392,150.1885505506712,90.65353702058844,13.473270226247994,1.2301823559986795,,11.071803970305263,NE,7.5089956165071605,30.773200994474607,8.814895318395449,Low,High,
,285.8667212691901,110.96785072172288,60.99578118973903,0.3650325296437369,155.01164711595013,4.635248414870212,SE,5.46467685137082,52.755558873242094,6.928870058851155,Very High,Medium,6.0
73.98257383555317,176.07083181907606,147.66675693450273,12.546047909231584,,19.622005978343665,,SW,3.9479321369220255,59.82944289246924,14.821111292439321,Very High,None,460.0
59.19338230356403,146.8760738242947,126.85880657224656,25.072734666787053,3.0225504928746147,61.49991970216223,12.316291894163394,E,24.61485060213864,79.10056143844051,,Very High,None,338.0
142.99052001414515,133.79372564917918,,81.9142259771608,0.862980831122305,122.5480025386741,10.160103369308423,SE,13.28587494025846,57.325334433483135,6.982085938481397,Low,Low,478.0
51.13585927921142,172.924226651941,63.732237340317134,80.00827243774577,2.2791383021296565,47.91326838496117,2.892373520096812,E,8.418800282010356,90.13772292867759,12.39446284269311,High,None,475.0
76.09873436378079,32.98809142385775,13.57697822943486,8.134167134620295,5.859458062232094,153.0688482931338,9.915616131346097,NW,1.9165223976439805,56.96679539652248,49.24278898334606,Low,High,419.0
125.8799099854235,233.42719105754938,13.80040822820873,71.37047284041586,2.503589386956971,70.90701743136478,4.12966837495051,S,21.188839698192766,66.96868426070091,35.44663452295667,Medium,Low,278.0
42.89720061926747,269.45467094290177,62.392915261523314,23.579180471529803,4.484803712041297,147.67592240861606,6.619557958637111,S,16.871531409115292,83.81995048400444,,Low,High,155.0
72.4929604346372,158.64670741973882,56.40096129937545,97.75475237028303,7.12096751219501,194.1447113683365,14.190158192637549,W,11.174500221019716,71.10654731740476,33.507990455415865,Medium,Low,130.0
175.89155323505904,296.67461804048116,71.02590167117735,37.16194745207894,9.466680821692774,140.66805022337078,12.048906778276525,NE,20.121834892707476,59.01366201714622,9.312702137015732,Very High,None,159.0
32.567727703284575,32.63231017996511,139.18890859573114,69.49300691574963,8.692496247763515,33.20246017594026,0.8463050036141267,W,26.97843273776186,45.087795188532965,46.76072349100978,Low,None,496.0
71.20817413739718,191.5505728553317,49.97874490782844,98.00270661652127,5.0838468433232,16.203729394761865,10.273945212333606,,4.06812947060525,32.52364807986005,49.21387273338872,Low,Low,202.0
134.72030432837164,251.79238987436733,94.09090031718141,41.441876140251985,5.607628956107872,14.693368356281596,0.4134636246337886,S,25.408644369689316,38.45905210770106,6.379237375021502,Medium,Medium,292.0
121.08499170951086,114.70041099214063,148.74618346112834,11.533725291336678,1.7399889836240594,153.50519155602055,5.687335341286251,W,-2.4514370175295896,23.93799471606951,2.796069382439881,High,None,215.0
27.949769936759754,168.9406700013866,91.23090736046143,74.21425358137562,7.973007320184094,115.90602190798391,9.094127917528503,W,24.2287697150285,82.26542035791586,1.2815184949011682,Very High,High,376.0
,29.920462993641806,59.501329625685514,65.96489673150896,,151.28447613307338,10.591949481018286,E,6.068298672555446,57.36820733088762,40.25274129516447,Medium,Medium,77.0
20.983182257995544,239.68022691764935,113.20183194571135,,8.616300296064338,113.48876348937495,1.0817350095517464,SE,16.16375705045901,66.18941949592748,40.265397399398154,High,None,52.0
32.079108323073235,177.90141471040033,50.473857463157515,8.000418976997436,4.025956464737872,109.24240205242396,10.86868298622394,SW,18.25002778772855,78.89910686223446,48.860796084890694,Low,Low,356.0
13.40413066042546,58.7334121028601,41.34056316437652,42.82971197943833,1.2072345166383847,,5.5628094022209105,SW,31.850165994370386,42.18856626591728,13.707923200337746,Very High,None,253.0
178.81883342710412,90.38098458311046,91.24403593597837,66.58420628909029,7.230547511770263,198.99479519341,7.157012275545577,W,17.60338340315224,62.94243619309753,18.44077108018718,High,,293.0
62.58846912398905,13.788334699268992,148.72329943811158,,6.748169275981017,95.10320320434904,10.823431379186212,S,11.971446109089044,82.171132542723,12.479582640885878,High,Medium,395.0
67.85329635977672,109.53046392018551,106.06841279655686,49.95285919682828,9.553470789874098,192.38867504658757,13.691412660221088,SE,30.49552816208481,,7.142807187195083,Low,Medium,156.0
129.35374360738996,67.3563285998466,80.66178980019968,90.04832704452735,2.4907570111417257,,12.222643044194246,NE,19.465271592710167,21.876580222691253,14.854274494046365,Low,Low,117.0
31.76101671616148,195.86954246980295,67.66547282671954,18.067929310199588,8.236208161482198,187.44390705446187,6.6103799403736225,NE,0.42004977582790204,28.050353801805983,0.8257294597768916,High,Medium,24.0
148.63685806680684,134.97106304300485,9.825216231806454,27.046536838270967,4.2973906473530965,91.16052786911379,,S,16.82857511645849,91.98378008303877,2.3224812979832086,Low,Medium,190.0
22.06240091703841,104.18087236017456,68.96338491407926,28.483160204020486,3.4769133778392844,,2.3181195020590692,E,-0.23244370465651532,63.03522749859987,44.28076712714773,Medium,High,
137.71696822127015,167.66469217505147,42.78911098127987,81.43187149873945,8.987934513769648,138.23959442224776,9.115127046344133,E,16.233760476551215,35.99683829524747,48.03976083285479,High,Low,130.0
78.64849967574948,128.0525746887701,105.04760536574105,3.500046181115767,6.153383957331434,37.64627014893337,,W,5.678325307036193,49.108878387451114,42.570456139911904,High,Low,210.0
80.47353044334561,193.2318020120007,106.3393741040443,,,119.22557882420162,4.0864737631066745,S,18.21509433083589,88.6054741060535,,Very High,High,468.0
192.91641605749143,263.82036030475825,11.87513090225951,59.80360510504785,2.6497148479369654,105.59662038042246,11.14976622945806,S,23.02866448898618,56.574235875218925,49.20203766961108,Medium,Medium,167.0
196.46752843515543,137.48708439613014,75.55269450851134,88.31497636076055,,152.65472552979577,12.514225055110876,S,33.108489220054906,25.340662005795043,19.42270735598901,Medium,Low,270.0
160.41279780545764,197.81252592805484,141.60341974053716,6.765532018344795,6.159351348279849,82.52621949742014,,NW,9.388063289215868,23.304330579848408,49.26004474259136,Medium,None,491.0
26.417129735390795,244.04791940152873,104.65075079317106,24.99397859463365,3.556700230916399,103.72628823097538,7.26141007747703,W,16.683116813955778,41.7676497171676,18.285987864178516,Medium,,141.0
112.20305602924918,223.00696379851973,82.66338680216907,66.85832824418344,5.465891500211,176.86104193834916,2.40446296417688,N,1.315187802403508,73.13914467456661,29.695155219605486,Medium,High,394.0
119.46274728336714,142.12278391859093,147.25033860572069,5.988228959333202,0.6030439584203919,158.63731981856813,12.983437754846127,NE,,71.25345962241562,42.37552604876112,Very High,None,101.0
179.13439557477,66.32850400119273,134.9570662931087,56.561550681377575,2.613449454751262,191.13543761654546,8.056271990712016,W,8.600845386957836,71.3824457874868,14.762674728075798,,Medium,2.0
156.79017359071847,128.29703565208365,102.87354712686566,6.572068683229256,7.263638281848529,112.4390114192772,4.877895133659365,W,9.963371094258804,73.76676151946242,,High,None,0.0
128.64376223345113,295.4903447261718,,7.930324443493193,9.127907814318116,66.37732655749483,10.084134660753662,SW,7.364261412802385,83.05379150236035,18.25574473063179,Low,Medium,102.0
52.19065651495821,250.17585114846463,72.73848319969481,65.87292167850387,5.740413500993545,55.940007288089575,5.46479778731201,SE,8.867412792762623,32.92110757428606,48.906926920489866,Very High,Medium,177.0
